NumOfEventsInJourney,NumSessions,interactionTime,maxPrice,minPrice,NumCart,NumView,InsessionCart,InsessionView,year,month,weekday,timeOfDay,Weekend,Purchase
1,1,0,66.41,66.41,0,1,0,3,2019,11,4,7,0,0
1,1,0,90.07,90.07,0,1,0,2,2019,11,1,5,0,0
1,1,0,141.32,141.32,0,1,0,1,2019,11,6,6,0,0
1,1,0,74.39,74.39,0,1,0,1,2019,11,1,5,0,0
1,1,0,25.2,25.2,0,1,0,1,2019,11,6,4,0,0
1,1,0,41.19,41.19,0,1,0,1,2019,11,6,1,0,0
1,1,0,48.14,48.14,0,1,0,1,2019,11,5,3,0,0
1,1,0,2177.66,2177.66,0,1,0,2,2019,11,4,7,0,0
1,1,0,97.87,97.87,0,1,0,1,2019,11,6,2,0,0
1,1,0,159.59,159.59,0,1,0,1,2019,11,1,2,0,0
1,1,0,175.53,175.53,0,0,0,0,2019,11,3,7,0,1
1,1,0,1349.84,1349.84,0,1,0,1,2019,11,5,3,0,0
1,1,0,13.49,13.49,0,1,0,5,2019,11,6,5,0,0
1,1,0,717.64,717.64,0,1,0,1,2019,11,5,2,0,0
1,1,0,97.79,97.79,0,1,0,1,2019,11,2,5,0,0
1,1,0,40.13,40.13,0,1,0,1,2019,11,2,3,0,0
1,1,0,94.31,94.31,0,1,0,1,2019,11,5,3,0,0
1,1,0,95.24,95.24,0,1,0,1,2019,11,3,5,0,0
2,2,63136,739.76,739.71,0,2,0,1,2019,11,1,2,0,0
1,1,0,339,339,0,1,0,3,2019,11,3,6,0,0
1,1,0,64.33,64.33,0,1,0,1,2019,11,6,3,0,0
1,1,0,372.98,372.98,0,1,0,1,2019,11,3,3,0,0
1,1,0,454.55,454.55,0,0,0,1,2019,11,7,1,0,1
1,1,0,102.94,102.94,0,1,0,1,2019,11,2,3,0,0
3,3,1273588,331.54,321.48,1,2,1,1,2019,11,5,3,0,0
1,1,0,63.06,63.06,0,1,0,1,2019,11,5,5,0,0
1,1,0,23.14,23.14,0,1,0,1,2019,11,6,1,0,0
1,1,0,170.14,170.14,0,1,0,1,2019,11,5,5,0,0
1,1,0,2562.49,2562.49,0,1,0,1,2019,11,5,2,0,0
1,1,0,139,139,0,1,0,1,2019,11,7,5,0,0
1,1,0,106.03,106.03,0,1,0,1,2019,11,3,1,0,0
1,1,0,175.01,175.01,0,1,0,1,2019,11,3,5,0,0
1,1,0,31.92,31.92,0,1,0,1,2019,11,5,6,0,0
1,1,0,915.69,915.69,0,0,0,0,2019,11,3,1,0,1
1,1,0,53.93,53.93,0,1,0,1,2019,11,1,5,0,0
1,1,0,45.42,45.42,0,1,0,1,2019,11,4,1,0,0
1,1,0,746.45,746.45,0,1,0,1,2019,11,1,1,0,0
1,1,0,914,914,0,1,0,1,2019,11,4,3,0,0
1,1,0,129.99,129.99,0,1,0,2,2019,11,6,3,0,0
1,1,0,913.79,913.79,0,1,0,1,2019,11,7,2,0,0
1,1,0,49.89,49.89,0,1,0,1,2019,11,7,2,0,0
1,1,0,1529.44,1529.44,0,1,0,1,2019,11,5,6,0,0
1,1,0,992.16,992.16,0,1,1,1,2019,11,6,6,0,0
1,1,0,5.77,5.77,0,1,0,1,2019,11,4,2,0,0
2,2,6206,112.49,112.49,0,2,0,1,2019,11,2,3,0,0
1,1,0,401.53,401.53,0,1,0,1,2019,11,5,2,0,0
2,2,126557,914.64,914.59,0,2,0,1,2019,11,2,1,0,0
1,1,0,1572.73,1572.73,0,1,0,1,2019,11,6,5,0,0
1,1,0,25.71,25.71,0,1,0,1,2019,11,6,2,0,0
1,1,0,169.86,169.86,0,1,0,2,2019,11,7,6,0,0
1,1,0,62.81,62.81,0,1,0,1,2019,11,7,2,0,0
1,1,0,231.41,231.41,0,1,0,1,2019,11,4,6,0,0
1,1,0,308.63,308.63,0,1,0,1,2019,11,7,5,0,0
1,1,0,669.23,669.23,0,1,0,3,2019,11,7,2,0,0
1,1,0,41.96,41.96,0,1,0,1,2019,11,3,2,0,0
1,1,0,115.83,115.83,0,1,0,1,2019,11,5,5,0,0
1,1,0,165.51,165.51,0,1,0,1,2019,11,3,5,0,0
1,1,0,95.21,95.21,0,1,0,1,2019,11,5,7,0,0
1,1,0,94.21,94.21,0,1,0,2,2019,11,6,3,0,0
1,1,0,1168.52,1168.52,0,1,0,1,2019,11,6,5,0,0
1,1,0,161.63,161.63,0,1,0,1,2019,11,4,5,0,0
1,1,0,386.11,386.11,0,1,0,1,2019,11,6,5,0,0
1,1,0,116.09,116.09,0,1,0,4,2019,11,5,2,0,0
1,1,0,40.54,40.54,0,1,0,2,2019,11,1,5,0,0
1,1,0,165.51,165.51,1,0,1,1,2019,11,6,6,0,0
1,1,0,552.14,552.14,0,1,0,1,2019,11,6,3,0,0
1,1,0,372.73,372.73,0,1,0,1,2019,11,6,3,0,0
1,1,0,437.33,437.33,0,1,0,2,2019,11,1,5,0,0
1,1,0,32.28,32.28,0,1,0,1,2019,11,7,3,0,0
1,1,0,226.75,226.75,0,1,0,1,2019,11,6,2,0,0
1,1,0,36.29,36.29,0,1,0,1,2019,11,2,2,0,0
1,1,0,478.98,478.98,0,1,0,1,2019,11,5,2,0,0
1,1,0,84.68,84.68,0,1,0,1,2019,11,6,1,0,0
1,1,0,372.98,372.98,0,1,0,1,2019,11,6,1,0,0
1,1,0,2548.07,2548.07,0,1,0,1,2019,11,1,5,0,0
1,1,0,57.89,57.89,0,1,0,1,2019,11,5,5,0,0
1,1,0,43.5,43.5,0,1,0,1,2019,11,5,3,0,0
1,1,0,154.26,154.26,0,1,0,1,2019,11,6,2,0,0
1,1,0,25.71,25.71,0,1,0,1,2019,11,3,6,0,0
1,1,0,128.42,128.42,0,1,0,1,2019,11,7,1,0,0
1,1,0,92.13,92.13,0,1,0,1,2019,11,1,2,0,0
1,1,0,272.56,272.56,1,0,1,0,2019,11,3,6,0,0
1,1,0,128.68,128.68,0,1,0,1,2019,11,1,1,0,0
1,1,0,1358.84,1358.84,0,1,0,2,2019,11,4,2,0,0
1,1,0,997.11,997.11,0,1,0,1,2019,11,4,6,0,0
1,1,0,20.85,20.85,0,1,0,1,2019,11,4,2,0,0
1,1,0,761.43,761.43,0,1,0,1,2019,11,2,3,0,0
1,1,0,66.67,66.67,0,1,0,1,2019,11,3,2,0,0
1,1,0,167.88,167.88,0,1,0,1,2019,11,6,6,0,0
2,1,12,45.02,45.02,0,2,0,3,2019,11,7,6,0,0
1,1,0,952.07,952.07,0,1,0,1,2019,11,5,2,0,0
1,1,0,458.1,458.1,0,1,0,1,2019,11,2,5,0,0
1,1,0,566.27,566.27,0,1,0,1,2019,11,5,5,0,0
1,1,0,194.73,194.73,0,1,0,1,2019,11,1,1,0,0
1,1,0,493.96,493.96,0,0,0,0,2019,11,7,3,0,1
1,1,0,11.81,11.81,0,1,0,1,2019,11,2,4,0,0
1,1,0,43.73,43.73,0,1,0,1,2019,11,3,5,0,0
1,1,0,16.73,16.73,0,1,0,2,2019,11,3,6,0,0
1,1,0,19.85,19.85,0,1,0,2,2019,11,6,6,0,0
1,1,0,27.03,27.03,0,1,0,1,2019,11,4,5,0,0
1,1,0,30.89,30.89,0,1,0,1,2019,11,2,6,0,0
1,1,0,189.97,189.97,0,1,0,1,2019,11,5,5,0,0
1,1,0,38.59,38.59,0,1,0,2,2019,11,1,2,0,0
1,1,0,8.47,8.47,0,1,0,2,2019,11,5,5,0,0
1,1,0,19.04,19.04,0,1,0,1,2019,11,5,1,0,0
1,1,0,746.48,746.48,0,1,0,1,2019,11,1,5,0,0
1,1,0,583.65,583.65,0,1,0,1,2019,11,2,3,0,0
1,1,0,360.09,360.09,0,1,0,1,2019,11,5,5,0,0
1,1,0,24.71,24.71,1,0,1,1,2019,11,6,1,0,0
1,1,0,383.25,383.25,0,1,0,1,2019,11,6,2,0,0
1,1,0,1651.86,1651.86,0,1,0,1,2019,11,1,2,0,0
1,1,0,790.11,790.11,0,1,0,1,2019,11,2,3,0,0
1,1,0,135.4,135.4,0,1,0,2,2019,11,1,5,0,0
1,1,0,58.94,58.94,0,1,0,1,2019,11,5,3,0,0
1,1,0,87.13,87.13,0,1,0,1,2019,11,5,6,0,0
1,1,0,1286.78,1286.78,0,1,0,1,2019,11,3,4,0,0
1,1,0,15.19,15.19,0,1,0,3,2019,11,7,2,0,0
1,1,0,1424.47,1424.47,0,1,0,1,2019,11,1,5,0,0
1,1,0,154.42,154.42,0,1,0,1,2019,11,4,3,0,0
1,1,0,914.23,914.23,0,1,0,1,2019,11,3,6,0,0
1,1,0,120.72,120.72,0,1,0,1,2019,11,5,6,0,0
1,1,0,46.31,46.31,0,1,0,1,2019,11,1,2,0,0
1,1,0,36.01,36.01,0,1,0,1,2019,11,2,2,0,0
1,1,0,462.92,462.92,0,1,0,1,2019,11,7,2,0,0
1,1,0,100.36,100.36,0,1,0,2,2019,11,5,6,0,0
1,1,0,2076.31,2076.31,0,1,0,1,2019,11,7,2,0,0
1,1,0,131.79,131.79,0,1,0,1,2019,11,5,2,0,0
1,1,0,201.81,201.81,0,1,0,1,2019,11,2,6,0,0
1,1,0,205.69,205.69,0,1,0,1,2019,11,6,3,0,0
1,1,0,70.24,70.24,0,1,0,1,2019,11,3,1,0,0
1,1,0,88.26,88.26,0,1,0,1,2019,11,1,5,0,0
1,1,0,394.02,394.02,0,1,0,1,2019,11,6,3,0,0
1,1,0,84.43,84.43,0,1,0,1,2019,11,1,1,0,0
1,1,0,964.25,964.25,0,1,0,1,2019,11,6,6,0,0
1,1,0,40.41,40.41,0,1,0,4,2019,11,6,6,0,0
1,1,0,190.48,190.48,0,1,0,2,2019,11,6,2,0,0
1,1,0,690.64,690.64,0,1,0,1,2019,11,5,1,0,0
1,1,0,41.19,41.19,0,1,0,1,2019,11,6,3,0,0
1,1,0,154.42,154.42,0,1,0,1,2019,11,6,2,0,0
1,1,0,121.24,121.24,1,0,1,1,2019,11,7,6,0,0
1,1,0,457.93,457.93,0,1,0,1,2019,11,5,2,0,0
1,1,0,192.43,192.43,0,1,0,1,2019,11,2,3,0,0
1,1,0,1595.67,1595.67,0,1,0,1,2019,11,7,5,0,0
1,1,0,39.9,39.9,0,1,0,1,2019,11,2,3,0,0
1,1,0,483.67,483.67,0,1,0,1,2019,11,2,2,0,0
1,1,0,15.19,15.19,0,1,0,1,2019,11,7,3,0,0
1,1,0,58.95,58.95,0,1,0,1,2019,11,5,6,0,0
1,1,0,60.49,60.49,0,1,0,1,2019,11,5,1,0,0
1,1,0,497.89,497.89,0,1,0,2,2019,11,7,7,0,0
1,1,0,39.68,39.68,0,1,0,1,2019,11,4,2,0,0
1,1,0,141.55,141.55,0,1,0,1,2019,11,5,3,0,0
1,1,0,72.07,72.07,0,1,0,1,2019,11,2,1,0,0
1,1,0,208.47,208.47,0,1,0,1,2019,11,5,5,0,0
1,1,0,231.64,231.64,0,1,0,2,2019,11,6,6,0,0
1,1,0,298.59,298.59,0,1,0,3,2019,11,3,2,0,0
1,1,0,2574.04,2574.04,0,1,0,2,2019,11,5,2,0,0
1,1,0,41.7,41.7,0,1,0,1,2019,11,7,4,0,0
1,1,0,102.94,102.94,0,1,0,1,2019,11,6,6,0,0
1,1,0,424.44,424.44,0,1,0,2,2019,11,1,6,0,0
1,1,0,914.55,914.55,0,1,0,1,2019,11,2,2,0,0
1,1,0,203.32,203.32,0,1,0,1,2019,11,2,5,0,0
1,1,0,48.88,48.88,0,1,0,1,2019,11,1,6,0,0
1,1,0,218.77,218.77,0,1,0,2,2019,11,1,6,0,0
1,1,0,237.57,237.57,0,1,0,1,2019,11,7,3,0,0
1,1,0,166.52,166.52,0,1,0,1,2019,11,4,2,0,0
1,1,0,463.07,463.07,0,1,0,1,2019,11,1,6,0,0
1,1,0,1320.74,1320.74,0,1,0,1,2019,11,7,1,0,0
3,3,1283619,162.6,159.33,1,2,1,2,2019,11,6,3,0,0
1,1,0,172.21,172.21,0,1,0,1,2019,11,7,5,0,0
1,1,0,975.57,975.57,0,1,0,1,2019,11,6,1,0,0
1,1,0,231.64,231.64,0,1,0,1,2019,11,3,5,0,0
1,1,0,23.14,23.14,0,1,0,1,2019,11,5,5,0,0
1,1,0,77.22,77.22,0,1,0,1,2019,11,4,6,0,0
1,1,0,821.1,821.1,0,1,0,1,2019,11,6,3,0,0
1,1,0,119.69,119.69,0,1,0,1,2019,11,2,5,0,0
1,1,0,411.59,411.59,0,1,0,1,2019,11,7,2,0,0
1,1,0,62.81,62.81,0,1,0,1,2019,11,5,5,0,0
1,1,0,203.07,203.07,0,1,0,2,2019,11,2,2,0,0
1,1,0,12.61,12.61,0,1,0,1,2019,11,1,3,0,0
1,1,0,381.99,381.99,0,1,0,2,2019,11,2,5,0,0
1,1,0,37.3,37.3,0,1,0,1,2019,11,2,3,0,0
1,1,0,154.44,154.44,0,1,0,1,2019,11,1,5,0,0
1,1,0,62.01,62.01,0,1,0,1,2019,11,6,4,0,0
1,1,0,202.3,202.3,0,1,0,1,2019,11,1,1,0,0
1,1,0,773.15,773.15,0,1,0,1,2019,11,6,1,0,0
1,1,0,57.4,57.4,0,1,0,1,2019,11,6,3,0,0
1,1,0,437.08,437.08,0,1,0,1,2019,11,4,2,0,0
1,1,0,57.74,57.74,0,1,0,1,2019,11,3,7,0,0
1,1,0,204.62,204.62,0,1,0,2,2019,11,5,3,0,0
1,1,0,360.34,360.34,0,1,0,1,2019,11,1,3,0,0
1,1,0,102.76,102.76,0,1,0,2,2019,11,3,1,0,0
1,1,0,771.94,771.94,0,1,0,1,2019,11,6,2,0,0
1,1,0,125.87,125.87,0,1,0,1,2019,11,7,5,0,0
1,1,0,630.39,630.39,0,1,0,1,2019,11,5,3,0,0
1,1,0,87.26,87.26,0,1,0,2,2019,11,5,5,0,0
1,1,0,196.13,196.13,0,1,0,1,2019,11,5,2,0,0
1,1,0,102.7,102.7,0,1,0,1,2019,11,1,2,0,0
1,1,0,610.03,610.03,0,1,0,1,2019,11,7,6,0,0
1,1,0,321.5,321.5,0,1,0,1,2019,11,6,2,0,0
1,1,0,75.94,75.94,0,1,0,1,2019,11,5,2,0,0
1,1,0,360.85,360.85,0,1,0,1,2019,11,7,2,0,0
1,1,0,128.42,128.42,0,1,0,1,2019,11,7,5,0,0
3,3,2401221,32.18,29.55,0,3,0,1,2019,11,5,1,0,0
1,1,0,15.42,15.42,0,1,0,1,2019,11,1,6,0,0
1,1,0,28.03,28.03,0,1,0,1,2019,11,6,3,0,0
1,1,0,33.33,33.33,0,1,0,1,2019,11,4,5,0,0
1,1,0,380.94,380.94,0,1,0,1,2019,11,5,3,0,0
1,1,0,97.33,97.33,0,1,0,1,2019,11,5,1,0,0
1,1,0,301.17,301.17,0,1,0,2,2019,11,5,2,0,0
1,1,0,150.56,150.56,0,1,0,1,2019,11,3,1,0,0
1,1,0,24.43,24.43,0,1,0,1,2019,11,7,3,0,0
1,1,0,720.46,720.46,0,1,0,1,2019,11,4,3,0,0
1,1,0,246.85,246.85,0,1,0,1,2019,11,2,1,0,0
1,1,0,97.79,97.79,0,0,0,0,2019,11,5,5,0,1
1,1,0,32.18,32.18,0,1,0,1,2019,11,3,5,0,0
1,1,0,32.18,32.18,0,1,0,1,2019,11,5,1,0,0
1,1,0,29.56,29.56,0,1,0,1,2019,11,1,5,0,0
1,1,0,38.84,38.84,0,1,0,1,2019,11,3,1,0,0
1,1,0,592.01,592.01,0,1,0,1,2019,11,3,6,0,0
1,1,0,371.99,371.99,0,1,0,1,2019,11,6,6,0,0
1,1,0,1814.72,1814.72,0,1,0,1,2019,11,5,2,0,0
1,1,0,6.92,6.92,0,1,0,1,2019,11,3,3,0,0
1,1,0,25.71,25.71,0,1,0,1,2019,11,5,2,0,0
1,1,0,67.22,67.22,0,1,0,1,2019,11,7,5,0,0
1,1,0,656.36,656.36,0,1,0,1,2019,11,1,2,0,0
1,1,0,124.31,124.31,0,1,0,1,2019,11,3,6,0,0
1,1,0,100.39,100.39,0,1,0,1,2019,11,2,6,0,0
1,1,0,501.94,501.94,0,1,0,1,2019,11,3,3,0,0
1,1,0,38.35,38.35,0,1,0,1,2019,11,7,2,0,0
1,1,0,51.22,51.22,0,1,0,2,2019,11,6,5,0,0
1,1,0,74.65,74.65,0,1,1,1,2019,11,5,3,0,0
1,1,0,900.64,900.64,0,1,0,1,2019,11,1,5,0,0
1,1,0,733.35,733.35,0,1,0,1,2019,11,1,5,0,0
1,1,0,199.47,199.47,0,1,0,1,2019,11,5,5,0,0
1,1,0,56.35,56.35,0,1,0,1,2019,11,7,5,0,0
1,1,0,27.67,27.67,0,1,0,1,2019,11,4,3,0,0
1,1,0,75.68,75.68,0,1,0,1,2019,11,6,6,0,0
1,1,0,188.94,188.94,0,1,0,1,2019,11,5,3,0,0
1,1,0,283.07,283.07,0,1,0,1,2019,11,5,5,0,0
1,1,0,38.35,38.35,0,1,0,1,2019,11,1,6,0,0
1,1,0,1384.73,1384.73,0,1,0,1,2019,11,5,2,0,0
1,1,0,1304.66,1304.66,0,1,0,1,2019,11,6,1,0,0
1,1,0,69.47,69.47,0,1,0,1,2019,11,6,5,0,0
1,1,0,386.08,386.08,0,1,0,2,2019,11,5,7,0,0
1,1,0,30.76,30.76,0,1,0,1,2019,11,1,7,0,0
1,1,0,94.66,94.66,0,1,0,1,2019,11,1,5,0,0
1,1,0,202.5,202.5,0,1,0,1,2019,11,5,1,0,0
1,1,0,303.48,303.48,0,1,0,1,2019,11,1,5,0,0
1,1,0,70.27,70.27,0,1,0,2,2019,11,7,5,0,0
1,1,0,83.09,83.09,0,1,0,2,2019,11,6,3,0,0
1,1,0,7.47,7.47,0,1,0,1,2019,11,2,6,0,0
1,1,0,138.48,138.48,0,1,0,1,2019,11,1,5,0,0
1,1,0,617.75,617.75,0,1,0,1,2019,11,2,6,0,0
1,1,0,205.9,205.9,0,1,0,1,2019,11,7,2,0,0
1,1,0,245.56,245.56,0,1,0,1,2019,11,6,5,0,0
1,1,0,86.49,86.49,0,1,0,2,2019,11,1,1,0,0
1,1,0,86.21,86.21,0,1,0,1,2019,11,3,6,0,0
1,1,0,429.61,429.61,0,1,0,2,2019,11,7,5,0,0
1,1,0,58.82,58.82,0,1,0,1,2019,11,4,6,0,0
1,1,0,154.02,154.02,0,1,0,2,2019,11,7,1,0,0
1,1,0,87.52,87.52,1,0,1,0,2019,11,6,5,0,0
1,1,0,1413.63,1413.63,0,1,0,1,2019,11,6,5,0,0
1,1,0,39.61,39.61,0,1,0,1,2019,11,6,5,0,0
1,1,0,1593.35,1593.35,0,1,0,1,2019,11,6,3,0,0
1,1,0,126.9,126.9,0,1,0,1,2019,11,1,6,0,0
1,1,0,188.29,188.29,0,1,0,3,2019,11,5,2,0,0
1,1,0,38.59,38.59,0,1,0,1,2019,11,2,5,0,0
1,1,0,372.47,372.47,0,1,0,1,2019,11,1,4,0,0
1,1,0,592.01,592.01,0,1,0,1,2019,11,6,5,0,0
1,1,0,473.37,473.37,0,1,0,1,2019,11,3,1,0,0
1,1,0,58.65,58.65,0,1,0,1,2019,11,7,5,0,0
1,1,0,500.27,500.27,0,1,0,1,2019,11,5,5,0,0
1,1,0,350,350,0,1,0,1,2019,11,5,5,0,0
2,1,58,151.58,151.58,1,1,1,1,2019,11,2,5,0,0
1,1,0,9.76,9.76,1,0,1,2,2019,11,3,3,0,0
1,1,0,115.78,115.78,0,1,0,1,2019,11,1,6,0,0
1,1,0,102.45,102.45,0,1,0,1,2019,11,1,2,0,0
1,1,0,34.88,34.88,0,1,0,1,2019,11,6,1,0,0
1,1,0,64.61,64.61,0,1,0,1,2019,11,2,2,0,0
1,1,0,127.31,127.31,0,1,0,1,2019,11,6,2,0,0
1,1,0,203.87,203.87,0,1,0,1,2019,11,1,5,0,0
1,1,0,352.32,352.32,0,1,0,1,2019,11,2,6,0,0
1,1,0,155.22,155.22,0,1,0,1,2019,11,5,3,0,0
1,1,0,765.76,765.76,0,1,0,1,2019,11,3,6,0,0
1,1,0,98.51,98.51,0,1,0,1,2019,11,6,4,0,0
1,1,0,491.39,491.39,0,1,0,1,2019,11,1,5,0,0
1,1,0,8.24,8.24,0,1,0,1,2019,11,3,5,0,0
1,1,0,278.69,278.69,0,1,0,1,2019,11,5,3,0,0
2,2,603516,195.6,195.6,0,2,0,1,2019,11,5,4,0,0
1,1,0,171.18,171.18,0,1,0,1,2019,11,6,4,0,0
1,1,0,436.53,436.53,1,0,1,0,2019,11,1,5,0,0
1,1,0,175.04,175.04,0,1,0,1,2019,11,3,1,0,0
1,1,0,388.17,388.17,0,1,0,1,2019,11,3,3,0,0
1,1,0,56.6,56.6,0,1,0,2,2019,11,6,4,0,0
1,1,0,137.43,137.43,0,1,0,1,2019,11,7,5,0,0
2,2,460034,154.42,154.42,2,0,1,0,2019,11,3,3,0,0
1,1,0,83.91,83.91,0,1,0,1,2019,11,5,2,0,0
1,1,0,167.06,167.06,0,1,0,2,2019,11,3,5,0,0
1,1,0,56.6,56.6,0,1,0,1,2019,11,6,3,0,0
1,1,0,360.11,360.11,1,0,1,0,2019,11,5,5,0,0
1,1,0,372.85,372.85,0,1,0,1,2019,11,7,5,0,0
1,1,0,385.83,385.83,0,1,0,1,2019,11,1,6,0,0
1,1,0,71.82,71.82,0,1,0,1,2019,11,7,5,0,0
1,1,0,56.6,56.6,0,1,0,1,2019,11,5,3,0,0
1,1,0,84.92,84.92,0,1,0,1,2019,11,4,6,0,0
1,1,0,900.9,900.9,0,1,0,1,2019,11,1,3,0,0
1,1,0,28.31,28.31,0,1,0,1,2019,11,7,3,0,0
1,1,0,12.32,12.32,0,1,0,2,2019,11,5,5,0,0
1,1,0,196.45,196.45,0,1,0,1,2019,11,5,1,0,0
1,1,0,166.54,166.54,0,1,0,2,2019,11,7,2,0,0
1,1,0,94.19,94.19,0,1,0,3,2019,11,7,6,0,0
1,1,0,278.69,278.69,1,0,1,0,2019,11,6,2,0,0
1,1,0,1570.17,1570.17,0,1,0,1,2019,11,6,7,0,0
1,1,0,151.61,151.61,0,1,0,1,2019,11,7,2,0,0
1,1,0,1152.38,1152.38,0,1,0,1,2019,11,6,3,0,0
1,1,0,40.36,40.36,0,1,0,1,2019,11,7,3,0,0
1,1,0,388.68,388.68,0,1,0,1,2019,11,4,6,0,0
1,1,0,98.84,98.84,0,1,0,1,2019,11,2,5,0,0
1,1,0,10.81,10.81,0,1,0,1,2019,11,5,5,0,0
1,1,0,294.47,294.47,0,1,0,2,2019,11,5,6,0,0
1,1,0,33.44,33.44,0,1,0,1,2019,11,7,1,0,0
1,1,0,107.08,107.08,0,1,0,1,2019,11,6,4,0,0
1,1,0,30.86,30.86,0,1,0,1,2019,11,2,5,0,0
1,1,0,1091.33,1091.33,0,1,0,1,2019,11,2,2,0,0
2,2,11420,251.25,251.18,1,1,1,1,2019,11,6,3,0,0
1,1,0,545.14,545.14,0,1,0,1,2019,11,4,3,0,0
1,1,0,169.37,169.37,0,1,0,1,2019,11,6,3,0,0
1,1,0,488.82,488.82,0,1,0,1,2019,11,1,5,0,0
1,1,0,1672.86,1672.86,0,1,0,1,2019,11,5,2,0,0
1,1,0,270.25,270.25,0,1,0,1,2019,11,5,6,0,0
1,1,0,176.04,176.04,0,1,0,1,2019,11,3,5,0,0
1,1,0,12.36,12.36,0,1,0,1,2019,11,6,6,0,0
1,1,0,559.76,559.76,0,1,0,4,2019,11,6,6,0,0
1,1,0,386.08,386.08,0,1,0,1,2019,11,5,1,0,0
1,1,0,1332.62,1332.62,0,1,0,1,2019,11,4,1,0,0
1,1,0,1644.08,1644.08,0,1,0,1,2019,11,5,3,0,0
1,1,0,720.48,720.48,0,1,0,2,2019,11,4,5,0,0
1,1,0,1364,1364,0,1,0,1,2019,11,6,2,0,0
1,1,0,79.02,79.02,0,1,0,1,2019,11,5,5,0,0
1,1,0,307.45,307.45,0,1,0,2,2019,11,3,1,0,0
1,1,0,123.56,123.56,0,1,0,1,2019,11,7,5,0,0
1,1,0,989.47,989.47,0,1,0,1,2019,11,5,1,0,0
1,1,0,40.93,40.93,0,1,0,1,2019,11,6,7,0,0
1,1,0,760.12,760.12,0,1,0,1,2019,11,3,3,0,0
1,1,0,117.2,117.2,0,1,0,1,2019,11,7,5,0,0
1,1,0,773.71,773.71,0,1,0,1,2019,11,4,3,0,0
1,1,0,205.93,205.93,0,1,0,2,2019,11,2,2,0,0
1,1,0,437.57,437.57,0,1,0,2,2019,11,6,6,0,0
1,1,0,106,106,0,1,0,2,2019,11,6,6,0,0
1,1,0,72.33,72.33,0,1,0,2,2019,11,7,5,0,0
1,1,0,317.41,317.41,0,1,0,1,2019,11,6,1,0,0
1,1,0,153.39,153.39,0,1,0,1,2019,11,7,2,0,0
1,1,0,79.72,79.72,0,1,0,1,2019,11,5,6,0,0
1,1,0,64.35,64.35,0,1,0,1,2019,11,2,5,0,0
1,1,0,177.61,177.61,0,1,0,2,2019,11,6,2,0,0
1,1,0,5.37,5.37,0,1,0,1,2019,11,6,4,0,0
1,1,0,154.44,154.44,0,1,0,2,2019,11,6,1,0,0
1,1,0,283.07,283.07,0,1,0,2,2019,11,1,2,0,0
1,1,0,54.46,54.46,0,1,0,1,2019,11,7,3,0,0
1,1,0,344.67,344.67,0,1,0,1,2019,11,6,2,0,0
1,1,0,27.03,27.03,0,1,0,1,2019,11,2,6,0,0
1,1,0,385.3,385.3,0,1,0,1,2019,11,5,5,0,0
1,1,0,16.09,16.09,0,1,0,1,2019,11,1,3,0,0
1,1,0,319.96,319.96,0,1,0,1,2019,11,5,5,0,0
1,1,0,1.78,1.78,0,1,0,1,2019,11,1,6,0,0
1,1,0,150.84,150.84,0,1,0,1,2019,11,7,5,0,0
1,1,0,566.04,566.04,1,0,1,0,2019,11,5,3,0,0
1,1,0,90.07,90.07,0,1,0,3,2019,11,5,2,0,0
1,1,0,231.41,231.41,0,1,0,1,2019,11,5,6,0,0
1,1,0,70.09,70.09,0,1,0,1,2019,11,4,2,0,0
1,1,0,330.61,330.61,0,1,0,2,2019,11,1,5,0,0
1,1,0,412.85,412.85,0,1,0,1,2019,11,7,2,0,0
1,1,0,432.11,432.11,0,1,0,1,2019,11,3,5,0,0
1,1,0,0,0,0,1,0,1,2019,11,5,1,0,0
1,1,0,334.37,334.37,0,1,0,1,2019,11,4,5,0,0
1,1,0,724.34,724.34,0,1,0,1,2019,11,6,6,0,0
1,1,0,220.65,220.65,0,1,0,1,2019,11,6,2,0,0
2,1,44,308.63,308.63,1,1,1,1,2019,11,3,1,0,0
1,1,0,47.34,47.34,0,1,0,2,2019,11,1,2,0,0
1,1,0,216.58,216.58,0,1,0,1,2019,11,4,1,0,0
1,1,0,196.9,196.9,0,1,0,1,2019,11,4,6,0,0
1,1,0,51.48,51.48,0,1,0,1,2019,11,3,7,0,0
1,1,0,76.06,76.06,0,1,0,1,2019,11,6,2,0,0
1,1,0,69.5,69.5,0,1,0,1,2019,11,7,5,0,0
1,1,0,390.84,390.84,0,1,0,1,2019,11,4,6,0,0
1,1,0,282.89,282.89,0,1,0,1,2019,11,5,1,0,0
1,1,0,51.22,51.22,0,1,0,1,2019,11,1,5,0,0
1,1,0,1052.77,1052.77,0,1,0,1,2019,11,6,6,0,0
1,1,0,791.84,791.84,0,1,0,1,2019,11,4,1,0,0
1,1,0,173.26,173.26,0,1,0,1,2019,11,5,6,0,0
1,1,0,161.91,161.91,0,1,0,2,2019,11,6,1,0,0
1,1,0,276.97,276.97,0,1,0,1,2019,11,6,4,0,0
1,1,0,2113.02,2113.02,0,1,0,1,2019,11,5,2,0,0
1,1,0,319.44,319.44,0,1,0,1,2019,11,4,6,0,0
1,1,0,196.12,196.12,1,0,1,0,2019,11,4,2,0,0
1,1,0,51.2,51.2,0,1,0,1,2019,11,5,5,0,0
